ID;ACTIVE;NAME;PARENT_CATEGORY;ROOT_CATEGORY;DESCRIPTION;META_TITLE;META_KEYWORDS;META_DESCRIPTION;URL_REWRITTEN;IMAGE_URL;DATE_ADD;DATE_UPD
2501;1;"Health Beauty";Home;0;;;;;health-beauty;;"2017-05-25 16:43:00";"2023-07-03 14:49:52"
2502;1;"Relaxation and Well-Being";"Health Beauty";0;;;;;relaxation-and-well-being;;"2017-05-25 16:42:59";"2023-07-03 21:47:12"
2503;1;"Cushions and Pillows";"Relaxation and Well-Being";0;;;;;cushions-and-pillows;;"2017-05-25 16:42:59";"2021-09-20 14:01:20"
2504;1;Massagers;"Relaxation and Well-Being";0;;;;;massagers;;"2017-05-25 16:42:59";"2023-07-04 14:47:59"
2505;1;"Slippers, insoles and other items";"Relaxation and Well-Being";0;;;;;slippers-insoles-and-other-items;;"2017-05-25 16:42:59";"2023-07-04 14:47:59"
2506;1;"Well-being and relaxation products";"Relaxation and Well-Being";0;;;;;well-being-and-relaxation-products;;"2017-05-25 16:42:59";"2023-07-04 14:47:59"
2518;1;"Blood pressure monitors and thermometers";"Relaxation and Well-Being";0;;;;;blood-pressure-monitors-and-thermometers;;"2017-05-25 16:42:59";"2021-09-20 14:01:20"
2519;1;"Hand warmers";"Relaxation and Well-Being";0;;;;;hand-warmers;;"2017-05-25 16:42:59";"2023-05-25 21:46:43"
2520;1;"Hair Products";"Health Beauty";0;;;;;hair-products;;"2017-05-25 16:42:59";"2023-07-28 00:53:10"
2523;1;Shampoos;"Hair Products";0;;;;;shampoos;;"2017-05-25 16:42:59";"2023-07-04 14:47:59"
2525;1;"Softeners and conditioners";"Hair Products";0;;;;;softeners-and-conditioners;;"2017-05-25 16:42:59";"2023-07-04 14:47:59"
2526;1;"Hair masks and treatments";"Hair Products";0;;;;;hair-masks-and-treatments;;"2017-05-25 16:42:59";"2023-07-04 14:47:59"
2528;1;"Foams and fixatives";"Hair Products";0;;;;;foams-and-fixatives;;"2017-05-25 16:42:59";"2021-09-20 14:01:20"
2530;1;"Hair dryers";"Hair Products";0;;;;;hair-dryers;;"2017-05-25 16:42:59";"2023-07-04 14:47:59"
2532;1;"Hair straighteners and curlers";"Hair Products";0;;;;;hair-straighteners-and-curlers;;"2017-05-25 16:42:59";"2023-07-04 14:47:59"
2535;1;"Combs and brushes";"Hair Products";0;;;;;combs-and-brushes;;"2017-05-25 16:42:59";"2023-07-04 14:47:59"
2540;1;"Beauty Treatments";"Health Beauty";0;;;;;beauty-treatments;;"2017-05-25 16:42:59";"2023-07-03 21:47:12"
2544;1;"Hair removal and shaving";"Beauty Treatments";0;;;;;hair-removal-and-shaving;;"2017-05-25 16:42:59";"2023-07-04 14:47:59"
2546;1;"Manicure and pedicure";"Beauty Treatments";0;;;;;manicure-and-pedicure;;"2017-05-25 16:42:59";"2023-07-04 14:47:59"
2548;1;"Face and body treatments";"Beauty Treatments";0;;;;;face-and-body-treatments;;"2017-05-25 16:42:59";"2024-02-20 21:47:57"
2552;1;"Solar Line";"Health Beauty";0;;;;;solar-line;;"2017-05-25 16:42:59";"2023-07-03 21:47:12"
2554;1;"Protective sun creams for the face";"Solar Line";0;;;;;protective-sun-creams-for-the-face;;"2017-05-25 16:42:59";"2023-07-04 14:47:59"
