ID;ACTIVE;NAME;PARENT_CATEGORY;ROOT_CATEGORY;DESCRIPTION;META_TITLE;META_KEYWORDS;META_DESCRIPTION;URL_REWRITTEN;IMAGE_URL;DATE_ADD;DATE_UPD
3303;1;"Bottles and canteens";"Camping and Mountain";0;;;;;bottles-and-canteens;;"2019-07-22 11:15:22";"2023-07-04 14:47:59"
3304;1;Torches;"Camping and Mountain";0;;;;;torches;;"2019-07-23 13:36:19";"2023-07-04 14:47:59"
3307;1;"Mountain clothing";"Camping and Mountain";0;;;;;mountain-clothing;;"2019-07-22 11:03:21";"2023-07-04 14:47:59"
3308;1;"Rucksacks and bags";"Camping and Mountain";0;;;;;rucksacks-and-bags;;"2019-07-23 13:36:35";"2023-07-04 14:47:59"
3310;1;"Portable fridges";"Camping and Mountain";0;;;;;portable-fridges;;"2019-07-23 13:37:03";"2023-07-04 14:47:59"
3311;1;"Camping and mountain accessories";"Camping and Mountain";0;;;;;camping-and-mountain-accessories;;"2019-07-24 11:45:02";"2023-07-04 14:47:59"
3312;1;Swimwear;"Beach and Pool";0;;;;;swimwear;;"2019-07-16 11:00:09";"2021-09-20 14:01:20"
3313;1;"Flip flops and sandals";"Beach and Pool";0;;;;;flip-flops-and-sandals;;"2019-07-31 05:51:17";"2023-07-06 14:47:29"
3314;1;Inflatables;"Beach and Pool";0;;;;;inflatables;;"2019-07-16 10:01:13";"2023-07-04 14:47:59"
3315;1;"Beach toys";"Beach and Pool";0;;;;;beach-toys;;"2019-07-17 06:45:03";"2023-06-30 21:48:25"
3316;1;"Beach cool box";"Beach and Pool";0;;;;;beach-cool-box;;"2019-07-17 08:15:14";"2023-02-06 21:46:37"
3317;1;"Beach umbrellas";"Beach and Pool";0;;;;;beach-umbrellas;;"2019-07-17 09:30:04";"2021-09-20 14:01:20"
3318;1;Hamocks;"Beach and Pool";0;;;;;hamocks;;"2019-07-31 05:51:21";"2023-02-06 14:46:36"
3319;1;"Beach bags";"Beach and Pool";0;;;;;beach-bags;;"2019-07-17 07:30:02";"2023-07-04 14:47:59"
3320;1;"Beach and pool towels";"Beach and Pool";0;;;;;beach-and-pool-towels;;"2019-07-17 10:08:14";"2023-07-04 14:47:59"
3321;1;"Diving and snorkelling masks";"Beach and Pool";0;;;;;diving-and-snorkelling-masks;;"2019-07-17 06:30:05";"2023-07-04 14:47:59"
3322;1;"Swimming pools";"Beach and Pool";0;;;;;swimming-pools;;"2019-07-17 09:45:15";"2023-07-04 14:47:59"
3323;1;"Beach and pool chairs";"Beach and Pool";0;;;;;beach-and-pool-chairs;;"2019-07-31 06:00:56";"2021-09-20 14:01:20"
3324;1;"Football and Indoor Football";"Sports Leisure";0;;;;;football-and-indoor-football;;"2019-07-22 08:45:31";"2023-07-04 14:47:59"
3325;1;Footballs;"Football and Indoor Football";0;;;;;footballs;;"2019-07-23 13:37:39";"2021-09-20 14:01:20"
3326;1;"Indoor footballs";"Football and Indoor Football";0;;;;;indoor-footballs;;"2019-07-25 06:00:52";"2023-02-09 21:46:58"
3327;1;"Indoor football boots";"Football and Indoor Football";0;;;;;indoor-football-boots;;"2019-07-25 06:03:23";"2023-07-04 14:47:59"
3328;1;"Football boots";"Football and Indoor Football";0;;;;;football-boots;;"2019-07-25 06:03:47";"2023-02-10 07:53:06"
3329;1;"Goalkeeper gloves";"Football and Indoor Football";0;;;;;goalkeeper-gloves;;"2019-07-25 06:04:16";"2023-02-13 14:50:50"
3330;1;"Football shirts";"Football and Indoor Football";0;;;;;football-shirts;;"2019-07-25 06:04:44";"2023-05-18 14:50:25"
3331;1;"Football shin pads";"Football and Indoor Football";0;;;;;football-shin-pads;;"2019-07-23 13:24:38";"2023-03-01 14:48:10"
3332;1;"Football socks";"Football and Indoor Football";0;;;;;football-socks;;"2019-07-25 06:04:46";"2023-03-10 21:46:45"
3333;1;"Football and indoor football trousers";"Football and Indoor Football";0;;;;;football-and-indoor-football-trousers;;"2019-07-25 06:04:47";"2023-02-06 14:46:36"
3334;1;"Football kits";"Football and Indoor Football";0;;;;;football-kits;;"2019-07-25 06:05:25";"2021-09-20 14:01:20"
3335;1;"Tights and leg warmers";"Football and Indoor Football";0;;;;;tights-and-leg-warmers;;"2019-07-25 06:05:27";"2024-01-09 21:47:06"
3336;1;"Goalkeeper trousers";"Football and Indoor Football";0;;;;;goalkeeper-trousers;;"2019-07-25 06:05:29";"2024-02-14 14:47:21"
3338;1;"Football accessories";"Football and Indoor Football";0;;;;;football-accessories;;"2019-07-22 09:04:56";"2023-07-04 14:47:59"
3339;1;Fitness;"Sports Leisure";0;;;;;fitness;;"2019-07-24 12:02:45";"2023-07-03 21:47:12"
3340;1;"Weight lifting gloves";Fitness;0;;;;;weight-lifting-gloves;;"2019-07-31 06:03:01";"2023-03-01 14:48:10"
3341;1;"Elastic exercise bands";Fitness;0;;;;;elastic-exercise-bands;;"2019-07-31 06:03:30";"2023-07-04 14:47:59"
3342;1;Steps;Fitness;0;;;;;steps;;"2019-07-31 06:03:44";"2021-09-20 14:01:20"
3344;1;"Weighted wristbands";Fitness;0;;;;;weighted-wristbands;;"2019-07-31 06:03:56";"2021-09-30 14:01:22"
3346;1;Whistles;"Football and Indoor Football";0;;;;;whistles;;"2020-05-19 07:00:15";"2023-07-31 21:47:33"
3349;1;Pedometers;"Sports material and equipment";0;;;;;pedometers;;"2020-05-19 07:00:14";"2021-09-20 14:01:20"
3350;1;Stopwatches;"Running and Athletics";0;;;;;stopwatches;;"2020-05-19 07:00:13";"2021-09-20 14:01:20"
3351;1;Bumbags;"Running and Athletics";0;;;;;bumbags;;"2020-05-19 07:00:14";"2023-03-10 21:46:45"
3356;1;"Race number belt";"Running and Athletics";0;;;;;race-number-belt;;"2019-09-16 12:02:22";"2023-02-07 21:46:51"
3357;1;"Running torches";"Running and Athletics";0;;;;;running-torches;;"2019-09-16 12:15:04";"2021-09-20 14:01:20"
3358;1;"Travel sets";"For Travel";0;;;;;travel-sets;;"2019-09-16 12:15:05";"2021-09-20 14:01:20"
3359;1;"Luggage tags";"For Travel";0;;;;;luggage-tags;;"2019-09-16 12:15:06";"2021-09-20 14:01:20"
3360;1;"Travel document wallet";"For Travel";0;;;;;travel-document-wallet;;"2019-09-16 12:15:33";"2023-02-23 21:46:51"
3361;1;"Travel blankets";"For Travel";0;;;;;travel-blankets;;"2019-09-16 12:15:41";"2023-12-18 14:47:57"
3362;1;"Air Pumps";Cycling;0;;;;;air-pumps;;"2019-09-16 12:15:42";"2023-07-12 14:48:42"
3363;1;"Needles for air pumps";Cycling;0;;;;;needles-for-air-pumps;;"2019-09-16 12:15:43";"2021-09-20 14:01:20"
3364;1;"Lighting for cycling";Cycling;0;;;;;lighting-for-cycling;;"2019-09-16 12:16:04";"2024-02-01 14:48:27"
3365;1;Rugby;"Other Sports";0;;;;;rugby;;"2019-09-16 12:16:05";"2021-09-20 14:01:20"
3366;1;"Heart rate monitors";"Sports material and equipment";0;;;;;heart-rate-monitors;;"2019-09-16 12:16:07";"2023-04-06 07:46:56"
3367;1;Binoculars;"Camping and Mountain";0;;;;;binoculars;;"2019-09-16 12:16:29";"2021-09-20 14:01:20"
3377;1;"Inflatable floats";"Beach and Pool";0;;;;;inflatable-floats;;"2020-05-19 07:00:13";"2023-07-04 14:47:59"
3378;1;"Inflatable lilos";"Beach and Pool";0;;;;;inflatable-lilos;;"2020-05-19 07:00:13";"2023-02-09 21:46:58"
3379;1;"Beach balls";"Beach and Pool";0;;;;;beach-balls;;"2020-05-19 07:00:14";"2023-02-20 14:49:46"
3381;1;"Inflatable armchairs";"Beach and Pool";0;;;;;inflatable-armchairs;;"2020-05-19 07:00:15";"2023-07-04 14:47:59"
3386;1;Armbands;"Beach and Pool";0;;;;;armbands;;"2020-05-19 07:00:14";"2021-09-20 14:01:20"
3389;1;"Snorkel fins";"Beach and Pool";0;;;;;snorkel-fins;;"2020-05-19 07:00:13";"2021-09-20 14:01:20"
3397;1;"Sports bibs";"Football and Indoor Football";0;;;;;sports-bibs;;"2020-05-19 07:00:14";"2023-05-25 14:46:54"
3400;1;"Ball carry net";"Football and Indoor Football";0;;;;;ball-carry-net;;"2020-05-19 07:00:14";"2021-09-20 14:01:20"
3436;1;"Dance and Gymnastics";"Other Sports";0;;;;;dance-and-gymnastics;;"2020-12-22 00:00:41";"2021-09-20 14:01:20"
3437;1;"Vehicle Accessories";"Sports Leisure";0;;;;;vehicle-accessories;;"2020-12-28 18:04:51";"2023-07-03 21:47:12"
3438;1;"Racing clothing and accessories";"Vehicle Accessories";0;;;;;racing-clothing-and-accessories;;"2020-12-28 21:00:29";"2023-07-06 14:47:29"
3444;1;"Kart racing clothing and accessories";"Vehicle Accessories";0;;;;;kart-racing-clothing-and-accessories;;"2020-12-29 14:00:27";"2023-03-18 21:47:08"
3445;1;"Parts and spare parts for cars";"Vehicle Accessories";0;;;;;parts-and-spare-parts-for-cars;;"2020-12-28 18:04:50";"2023-07-04 14:47:59"
3447;1;"Vehicle cleaning and care";"Vehicle Accessories";0;;;;;vehicle-cleaning-and-care;;"2020-12-28 21:00:29";"2023-07-04 14:47:59"
3448;1;"In-car protection and safety";"Vehicle Accessories";0;;;;;in-car-protection-and-safety;;"2020-12-28 21:00:29";"2023-07-04 14:47:59"
3449;1;"LED/HID car lighting and bulbs";"Vehicle Accessories";0;;;;;led-hid-car-lighting-and-bulbs;;"2020-12-29 14:00:26";"2023-02-07 21:46:51"
3450;1;"Paints and paint accessories";"Vehicle Accessories";0;;;;;paints-and-paint-accessories;;"2020-12-28 21:00:29";"2021-09-20 14:01:20"
3452;1;"Work clothing and accessories for mechanics";"Vehicle Accessories";0;;;;;work-clothing-and-accessories-for-mechanics;;"2020-12-29 14:00:26";"2023-07-04 14:47:59"
3454;1;"Vehicle seats and accessories";"Vehicle Accessories";0;;;;;vehicle-seats-and-accessories;;"2020-12-28 18:07:32";"2023-07-04 14:47:59"
3455;1;"Vehicle accessories and organisers";"Vehicle Accessories";0;;;;;vehicle-accessories-and-organisers;;"2020-12-28 18:04:51";"2023-07-04 14:47:59"
3456;1;"Car maintenance products";"Vehicle Accessories";0;;;;;car-maintenance-products;;"2020-12-28 18:05:12";"2023-07-04 14:47:59"
3457;1;"Car sensors and electronics";"Vehicle Accessories";0;;;;;car-sensors-and-electronics;;"2020-12-28 21:00:29";"2023-07-04 14:47:59"
3458;1;"Motorbike care products";"Vehicle Accessories";0;;;;;motorbike-care-products;;"2020-12-28 21:00:29";"2023-07-04 14:47:59"
3459;1;"Car batteries";"Vehicle Accessories";0;;;;;car-batteries;;"2020-12-28 21:00:29";"2021-09-20 14:01:20"
3460;1;"Stickers and tuning";"Vehicle Accessories";0;;;;;stickers-and-tuning;;"2020-12-28 21:00:29";"2023-02-07 21:46:51"
3461;1;"Emergency and repair kits";"Vehicle Accessories";0;;;;;emergency-and-repair-kits;;"2020-12-28 18:07:30";"2023-07-04 14:47:59"
