ID;ACTIVE;NAME;PARENT_CATEGORY;ROOT_CATEGORY;DESCRIPTION;META_TITLE;META_KEYWORDS;META_DESCRIPTION;URL_REWRITTEN;IMAGE_URL;DATE_ADD;DATE_UPD
3390;1;Erasers;"School Supplies";0;;;;;erasers;;"2020-05-19 07:00:13";"2023-02-13 14:50:50"
3391;1;"Pencil sharpeners";"School Supplies";0;;;;;pencil-sharpeners;;"2020-05-19 07:00:14";"2021-09-20 14:01:20"
3392;1;Rulers;"School Supplies";0;;;;;rulers;;"2020-05-19 07:00:14";"2023-02-03 14:49:01"
3393;1;"Felt-tip pens";"School Supplies";0;;;;;felt-tip-pens;;"2020-05-19 07:00:14";"2023-07-04 14:47:59"
3394;1;"Coloured pencils";"School Supplies";0;;;;;coloured-pencils;;"2020-05-19 07:00:14";"2021-09-20 14:01:20"
3395;1;"Coloured crayons";"School Supplies";0;;;;;coloured-crayons;;"2020-05-19 07:00:13";"2021-09-20 14:01:20"
3396;1;Pencils;"School Supplies";0;;;;;pencils;;"2020-05-19 07:00:13";"2021-09-20 14:01:20"
3398;1;"Document holders";"School Supplies";0;;;;;document-holders;;"2020-05-19 07:00:14";"2021-09-20 14:01:20"
3399;1;Folders;"School Supplies";0;;;;;folders;;"2020-05-19 07:00:13";"2023-02-03 14:49:01"
3401;1;Calculators;"School Supplies";0;;;;;calculators;;"2020-05-19 07:00:13";"2023-07-04 14:47:59"
3402;1;Clips;"School Supplies";0;;;;;clips;;"2020-05-19 07:00:13";"2021-09-20 14:01:20"
3405;1;Adhesives;"School Supplies";0;;;;;adhesives;;"2020-05-19 07:00:12";"2023-02-03 14:49:01"
3407;1;"Adhesive labels";"School Supplies";0;;;;;adhesive-labels;;"2020-05-19 07:00:13";"2023-02-07 21:46:51"
3410;1;"Memo pads";"School Supplies";0;;;;;memo-pads;;"2020-05-19 07:00:13";"2021-09-20 14:01:20"
3411;1;Notebooks;"School Supplies";0;;;;;notebooks;;"2020-05-19 07:00:14";"2021-09-20 14:01:20"
3433;1;"Action figures";"Toys and Games";0;;;;;action-figures;;"2020-07-14 14:00:13";"2023-07-04 14:47:59"
3434;1;"Toy animals";"Toys and Games";0;;;;;toy-animals;;"2020-07-14 14:00:12";"2023-07-04 14:47:59"
3435;1;"Children's bikes";"Toys and Games";0;;;;;children-s-bikes;;"2020-07-14 14:00:12";"2023-07-04 14:47:59"
