ID;ACTIVE;NAME;PARENT_CATEGORY;ROOT_CATEGORY;DESCRIPTION;META_TITLE;META_KEYWORDS;META_DESCRIPTION;URL_REWRITTEN;IMAGE_URL;DATE_ADD;DATE_UPD
2903;1;"Air Fresheners";"Cleaning, Vacuuming and Ironing";0;;;;;air-fresheners;;"2017-05-25 16:42:59";"2023-07-04 14:47:59"
2952;1;Gardening;"Garden and Terrace";0;;;;;gardening;;"2017-05-25 16:42:59";"2023-07-05 07:48:27"
2953;1;"Light bulbs";"Decoration and Lighting";0;;;;;light-bulbs;;"2017-05-25 16:42:59";"2023-07-04 14:47:59"
2957;1;Relaxation;"Home Garden";0;;;;;relaxation;;"2017-07-06 13:11:00";"2023-07-04 07:48:47"
2958;1;Pillows;Relaxation;0;;;;;pillows;;"2017-07-06 13:11:00";"2023-07-04 14:47:59"
2959;1;Mattresses;Relaxation;0;;;;;mattresses;;"2017-07-06 13:11:00";"2023-07-04 14:47:59"
2992;1;"Christmas decorations";"Decoration and Lighting";0;;;;;christmas-decorations;;"2017-11-10 08:05:59";"2023-07-04 14:47:59"
3003;1;Towels;"Home Textiles";0;;;;;towels;;"2017-11-10 08:07:10";"2021-09-20 14:01:20"
3004;1;"Extractor Fans";Bathroom;0;;;;;extractor-fans;;"2017-11-10 08:07:11";"2021-09-20 14:01:20"
3156;1;"Electric boilers";"Heating and Cooling";0;;;;;electric-boilers;;"2018-02-12 11:20:11";"2021-09-20 14:01:20"
3179;1;"Spray Air Freshener";"Cleaning, Vacuuming and Ironing";0;;;;;spray-air-freshener;;"2019-03-18 14:00:28";"2021-10-22 21:01:05"
3180;1;"Scented candles";"Cleaning, Vacuuming and Ironing";0;;;;;scented-candles;;"2019-03-18 14:00:29";"2023-07-04 14:47:59"
3181;1;"Essential oils";"Cleaning, Vacuuming and Ironing";0;;;;;essential-oils;;"2019-03-18 14:00:28";"2023-07-04 14:47:59"
3182;1;"Mikado air fresheners";"Cleaning, Vacuuming and Ironing";0;;;;;mikado-air-fresheners;;"2019-03-18 14:00:28";"2023-07-04 14:47:59"
3186;1;"Automatic air fresheners";"Cleaning, Vacuuming and Ironing";0;;;;;automatic-air-fresheners;;"2019-03-18 14:00:28";"2023-07-04 14:47:59"
3187;1;"Electric air fresheners";"Cleaning, Vacuuming and Ironing";0;;;;;electric-air-fresheners;;"2019-03-18 14:00:28";"2023-05-05 07:47:08"
3188;1;"Car air fresheners";"Cleaning, Vacuuming and Ironing";0;;;;;car-air-fresheners;;"2019-03-18 14:00:28";"2023-07-04 14:47:59"
3205;1;"Smart bulbs";"Automation and Safety";0;;;;;smart-bulbs;;"2019-05-09 14:15:03";"2021-09-20 14:01:20"
3206;1;"Smart sockets";"Automation and Safety";0;;;;;smart-sockets;;"2019-05-09 14:15:04";"2023-07-04 14:47:59"
3207;1;"Voice assistants";"Automation and Safety";0;;;;;voice-assistants;;"2019-05-09 14:15:06";"2021-09-20 14:01:20"
3208;1;"IP Cameras";"Automation and Safety";0;;;;;ip-cameras;;"2019-05-09 14:15:31";"2023-07-04 14:47:59"
3209;1;"Surveillance video cameras";"Automation and Safety";0;;;;;surveillance-video-cameras;;"2019-05-09 14:15:32";"2023-07-04 14:47:59"
3210;1;"Security systems";"Automation and Safety";0;;;;;security-systems;;"2019-05-09 14:15:47";"2023-07-04 14:47:59"
3211;1;"Baby monitor";"Automation and Safety";0;;;;;baby-monitor;;"2019-05-09 14:15:49";"2023-07-04 14:47:59"
3423;1;Sheets;"Home Textiles";0;;;;;sheets;;"2020-11-26 21:42:08";"2023-07-04 14:47:59"
3424;1;"Sofa covers";"Home Textiles";0;;;;;sofa-covers;;"2020-12-22 14:00:54";"2023-07-19 14:49:08"
3426;1;"Duvet covers";"Home Textiles";0;;;;;duvet-covers;;"2020-12-22 14:00:54";"2023-07-04 14:47:59"
3427;1;Quilts;"Home Textiles";0;;;;;quilts;;"2020-12-22 14:00:53";"2021-09-20 14:01:20"
3428;1;"Sleeping bags";"Home Textiles";0;;;;;sleeping-bags;;"2020-12-22 14:00:54";"2023-07-04 14:47:59"
3429;1;"Cot bumpers";"Home Textiles";0;;;;;cot-bumpers;;"2020-12-22 14:00:54";"2021-09-20 14:01:20"
3430;1;Bathrobes;"Home Textiles";0;;;;;bathrobes;;"2020-12-22 14:00:53";"2021-09-20 14:01:20"
3431;1;Curtains;"Home Textiles";0;;;;;curtains;;"2020-12-22 12:13:58";"2021-09-20 14:01:20"
3432;1;Blinds;"Home Textiles";0;;;;;blinds;;"2020-12-22 14:00:53";"2023-02-07 07:49:42"
3476;1;"Pet food";Pets;0;;;;;pet-food;;"2021-06-11 21:00:24";"2021-09-20 14:01:20"
